"","ID","ID.CapDate","lat","long","Capture.date","Grid","year","Sex","Age","H.poly.EPG","EhungINF","NoInf_0","NoUninf_0","Prev_0","NoInf_10","NoUninf_10","Prev_10","NoInf_14.1","NoUninf_14.1","Prev_14.1","NoInf_20","NoUninf_20","Prev_20","NoInf_22.4","NoUninf_22.4","Prev_22.4","NoInf_28.3","NoUninf_28.3","Prev_28.3","NoInf_30","NoUninf_30","Prev_30","NoInf_31.6","NoUninf_31.6","Prev_31.6","NoInf_36.1","NoUninf_36.1","Prev_36.1","NoInf_40","NoUninf_40","Prev_40","NoInf_50","NoUninf_50","Prev_50","NoInf_60","NoUninf_60","Prev_60","NoInf_70","NoUninf_70","Prev_70","NoInf_80","NoUninf_80","Prev_80","NoInf_90","NoUninf_90","Prev_90","NoInf_100","NoUninf_100","Prev_100","NoInf_110","NoUninf_110","Prev_110"
"6422","67125021","67125021-2012-08-30",50,30,2012-08-30,"HA1",2012,"M","Adult","3.2258064516129",0,0,0,NA,2,6,0.25,3,10,0.230769230769231,4,12,0.25,4,19,0.173913043478261,5,29,0.147058823529412,5,34,0.128205128205128,6,46,0.115384615384615,10,62,0.138888888888889,10,70,0.125,18,115,0.135338345864662,24,154,0.134831460674157,28,173,0.139303482587065,33,207,0.1375,34,212,0.138211382113821,34,212,0.138211382113821,34,212,0.138211382113821
"6423","67125021","67125021-2012-09-11",50,20,2012-09-11,"HA1",2012,"M","Adult","11.1111111111111",0,0,1,0,1,6,0.142857142857143,1,9,0.1,4,15,0.210526315789474,4,26,0.133333333333333,5,33,0.131578947368421,6,38,0.136363636363636,8,49,0.140350877192982,9,63,0.125,9,66,0.12,18,116,0.134328358208955,25,154,0.139664804469274,27,173,0.135,33,202,0.140425531914894,38,237,0.138181818181818,39,239,0.140287769784173,39,239,0.140287769784173
"6427","67125021","67125021-2012-10-09",10,30,2012-10-09,"HA1",2012,"M","Adult","0",1,0,7,0,3,20,0.130434782608696,3,42,0.0666666666666667,4,54,0.0689655172413793,9,81,0.1,9,89,0.0918367346938776,11,99,0.1,14,121,0.103703703703704,15,134,0.100671140939597,19,141,0.11875,30,169,0.150753768844221,36,196,0.155172413793103,42,229,0.154981549815498,54,285,0.15929203539823,61,328,0.15681233933162,71,370,0.160997732426304,75,382,0.164113785557987
"6430","67125021","67125021-2012-10-23",30,40,2012-10-23,"HA1",2012,"M","Adult","0",0,1,6,0.142857142857143,2,22,0.0833333333333333,5,37,0.119047619047619,11,50,0.180327868852459,15,81,0.15625,17,96,0.150442477876106,19,110,0.147286821705426,22,134,0.141025641025641,31,170,0.154228855721393,31,179,0.147619047619048,42,262,0.138157894736842,57,320,0.151193633952255,70,401,0.148619957537155,82,454,0.152985074626866,86,474,0.153571428571429,86,474,0.153571428571429,86,474,0.153571428571429
"6433","67125021","67125021-2012-11-07",20,50,2012-11-07,"HA1",2012,"M","Adult","0",0,1,6,0.142857142857143,4,26,0.133333333333333,11,45,0.196428571428571,14,63,0.181818181818182,24,103,0.188976377952756,28,118,0.191780821917808,29,129,0.183544303797468,37,155,0.192708333333333,38,185,0.170403587443946,41,194,0.174468085106383,58,283,0.170087976539589,70,385,0.153846153846154,78,434,0.15234375,87,496,0.149228130360206,103,570,0.153046062407132,103,573,0.152366863905325,103,573,0.152366863905325
"6434","67125021","67125021-2012-11-20",20,50,2012-11-20,"HA1",2012,"M","Adult","0",0,1,7,0.125,4,30,0.117647058823529,11,50,0.180327868852459,14,69,0.168674698795181,24,114,0.173913043478261,28,130,0.177215189873418,29,143,0.168604651162791,37,170,0.178743961352657,38,201,0.158995815899582,41,210,0.163346613545817,59,307,0.16120218579235,73,418,0.14867617107943,82,474,0.147482014388489,92,545,0.144427001569859,109,620,0.149519890260631,109,625,0.14850136239782,109,625,0.14850136239782
"6435","67125021","67125021-2012-12-04",20,20,2012-12-04,"HA1",2012,"M","Adult","0",0,0,9,0,5,33,0.131578947368421,9,63,0.125,10,91,0.099009900990099,16,146,0.0987654320987654,19,167,0.102150537634409,20,180,0.1,21,196,0.0967741935483871,24,214,0.100840336134454,28,225,0.110671936758893,42,271,0.134185303514377,57,323,0.15,69,383,0.152654867256637,85,469,0.153429602888087,109,598,0.154172560113154,121,653,0.156330749354005,124,668,0.156565656565657
"6450","67126571","67126571-2012-06-19",60,60,2012-06-19,"HA1",2012,"F","NotAdult","0",1,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,5,0,0,6,0,0,8,0,1,10,0.0909090909090909,1,11,0.0833333333333333,2,19,0.0952380952380952,3,24,0.111111111111111,4,24,0.142857142857143,5,27,0.15625,6,27,0.181818181818182,6,27,0.181818181818182,6,27,0.181818181818182
"6457","67259552","67259552-2012-11-07",0,10,2012-11-07,"HA1",2012,"F","Adult","0",0,0,9,0,2,39,0.0487804878048781,2,55,0.0350877192982456,5,69,0.0675675675675676,6,88,0.0638297872340425,7,92,0.0707070707070707,8,103,0.0720720720720721,11,120,0.083969465648855,11,129,0.0785714285714286,11,135,0.0753424657534247,16,175,0.0837696335078534,30,214,0.122950819672131,41,254,0.138983050847458,51,295,0.147398843930636,66,365,0.153132250580046,84,445,0.158790170132325,93,512,0.153719008264463
"6458","67259597","67259597-2012-06-19",100,30,2012-06-19,"HA1",2012,"F","Adult","0",0,1,1,0.5,1,2,0.333333333333333,1,2,0.333333333333333,2,3,0.4,3,3,0.5,3,3,0.5,3,3,0.5,3,3,0.5,3,3,0.5,3,3,0.5,3,6,0.333333333333333,3,8,0.272727272727273,4,9,0.307692307692308,4,14,0.222222222222222,4,17,0.19047619047619,5,22,0.185185185185185,6,27,0.181818181818182
"6459","67259597","67259597-2012-07-18",90,50,2012-07-18,"HA1",2012,"F","Adult","0",0,0,0,NA,0,0,NA,0,0,NA,1,3,0.25,2,13,0.133333333333333,2,16,0.111111111111111,2,16,0.111111111111111,3,22,0.12,3,23,0.115384615384615,4,23,0.148148148148148,8,28,0.222222222222222,10,40,0.2,10,48,0.172413793103448,11,62,0.150684931506849,15,76,0.164835164835165,15,89,0.144230769230769,17,93,0.154545454545455
"6463","67259597","67259597-2012-08-14",100,10,2012-08-14,"HA1",2012,"F","Adult","0",1,1,2,0.333333333333333,2,5,0.285714285714286,2,5,0.285714285714286,3,10,0.230769230769231,3,12,0.2,3,14,0.176470588235294,3,16,0.157894736842105,4,17,0.19047619047619,4,19,0.173913043478261,4,19,0.173913043478261,6,25,0.193548387096774,6,30,0.166666666666667,7,48,0.127272727272727,8,60,0.117647058823529,11,82,0.118279569892473,14,112,0.111111111111111,15,131,0.102739726027397
"6476","67265276","67265276-2012-11-08",10,30,2012-11-08,"HA1",2012,"F","Adult","10",0,1,8,0.111111111111111,4,31,0.114285714285714,5,64,0.072463768115942,7,80,0.0804597701149425,13,118,0.099236641221374,13,129,0.0915492957746479,16,145,0.0993788819875776,22,180,0.108910891089109,24,202,0.106194690265487,29,214,0.119341563786008,44,254,0.147651006711409,53,297,0.151428571428571,64,356,0.152380952380952,78,438,0.151162790697674,89,503,0.150337837837838,103,574,0.152141802067947,107,598,0.15177304964539
"6529","67276836","67276836-2012-11-08",70,60,2012-11-08,"HA1",2012,"F","NotAdult","0",0,0,8,0,5,27,0.15625,7,41,0.145833333333333,8,54,0.129032258064516,14,78,0.152173913043478,20,94,0.175438596491228,23,112,0.17037037037037,28,140,0.166666666666667,36,180,0.166666666666667,39,195,0.166666666666667,57,320,0.151193633952255,77,390,0.164882226980728,94,470,0.166666666666667,105,549,0.160550458715596,106,589,0.152517985611511,107,599,0.151558073654391,107,599,0.151558073654391
"6549","67281060","67281060-2012-07-31",0,80,2012-07-31,"HA1",2012,"F","Adult","0",0,0,0,NA,1,1,0.5,1,5,0.166666666666667,2,7,0.222222222222222,2,12,0.142857142857143,4,15,0.210526315789474,4,16,0.2,4,20,0.166666666666667,4,25,0.137931034482759,4,27,0.129032258064516,6,35,0.146341463414634,7,42,0.142857142857143,8,52,0.133333333333333,12,71,0.144578313253012,14,81,0.147368421052632,14,92,0.132075471698113,15,96,0.135135135135135
"6563","67287808","67287808-2012-08-15",90,90,2012-08-15,"HA1",2012,"F","NotAdult","0",0,0,0,NA,1,5,0.166666666666667,3,15,0.166666666666667,3,20,0.130434782608696,3,26,0.103448275862069,3,28,0.0967741935483871,3,30,0.0909090909090909,3,32,0.0857142857142857,3,33,0.0833333333333333,4,34,0.105263157894737,8,41,0.163265306122449,8,43,0.156862745098039,9,65,0.121621621621622,13,82,0.136842105263158,16,104,0.133333333333333,19,124,0.132867132867133,20,134,0.12987012987013
"6593","67296101","67296101-2012-12-05",0,10,2012-12-05,"HA1",2012,"F","Adult","13.3333333333333",0,0,11,0,3,48,0.0588235294117647,4,68,0.0555555555555556,8,83,0.0879120879120879,10,108,0.0847457627118644,11,112,0.0894308943089431,12,124,0.0882352941176471,15,144,0.0943396226415094,15,153,0.0892857142857143,16,160,0.0909090909090909,22,209,0.0952380952380952,38,255,0.129692832764505,49,304,0.138810198300283,61,349,0.148780487804878,77,435,0.150390625,99,535,0.15615141955836,110,615,0.151724137931034
"6594","67296101","67296101-2012-12-19",0,10,2012-12-19,"HA1",2012,"F","Adult","0",0,1,13,0.0714285714285714,4,50,0.0740740740740741,5,71,0.0657894736842105,10,86,0.104166666666667,13,112,0.104,15,116,0.114503816793893,16,128,0.111111111111111,19,149,0.113095238095238,19,160,0.106145251396648,20,169,0.105820105820106,27,224,0.107569721115538,44,275,0.137931034482759,55,324,0.145118733509235,67,373,0.152272727272727,84,466,0.152727272727273,106,572,0.156342182890855,118,663,0.151088348271447
"6650","79610382","79610382-2012-08-16",80,10,2012-08-16,"HA1",2012,"F","Adult","0",0,0,0,NA,1,4,0.2,2,6,0.25,4,11,0.266666666666667,5,18,0.217391304347826,6,25,0.193548387096774,6,26,0.1875,6,28,0.176470588235294,6,28,0.176470588235294,7,29,0.194444444444444,9,41,0.18,11,55,0.166666666666667,12,79,0.131868131868132,17,109,0.134920634920635,20,145,0.121212121212121,23,159,0.126373626373626,25,167,0.130208333333333
"6666","79612036","79612036-2012-09-12",30,30,2012-09-12,"HA1",2012,"M","NotAdult","0",0,0,2,0,2,7,0.222222222222222,2,20,0.0909090909090909,2,34,0.0555555555555556,8,54,0.129032258064516,10,62,0.138888888888889,10,73,0.120481927710843,13,89,0.127450980392157,15,105,0.125,15,108,0.121951219512195,23,139,0.141975308641975,31,166,0.157360406091371,37,193,0.160869565217391,45,240,0.157894736842105,47,260,0.153094462540717,47,265,0.150641025641026,47,265,0.150641025641026
"6680","79612792","79612792-2012-12-05",10,90,2012-12-05,"HA1",2012,"M","Adult","52.9411764705882",1,2,12,0.142857142857143,8,37,0.177777777777778,10,62,0.138888888888889,16,76,0.173913043478261,26,104,0.2,26,108,0.194029850746269,30,117,0.204081632653061,37,142,0.206703910614525,40,147,0.213903743315508,41,156,0.208121827411168,48,210,0.186046511627907,61,273,0.182634730538922,69,341,0.168292682926829,81,441,0.155172413793103,99,540,0.154929577464789,114,632,0.152815013404826,119,661,0.152564102564103
"6688","79613616","79613616-2012-10-10",70,50,2012-10-10,"HA1",2012,"F","Adult","0",0,1,2,0.333333333333333,2,10,0.166666666666667,5,22,0.185185185185185,7,30,0.189189189189189,10,50,0.166666666666667,12,62,0.162162162162162,13,68,0.160493827160494,18,93,0.162162162162162,23,115,0.166666666666667,25,128,0.163398692810458,44,214,0.170542635658915,50,282,0.150602409638554,69,331,0.1725,77,389,0.165236051502146,80,414,0.161943319838057,80,414,0.161943319838057,80,414,0.161943319838057
"6694","79614264","79614264-2012-10-11",100,10,2012-10-11,"HA1",2012,"F","Adult","0",0,3,8,0.272727272727273,5,17,0.227272727272727,5,20,0.2,6,29,0.171428571428571,8,42,0.16,8,45,0.150943396226415,9,52,0.147540983606557,11,61,0.152777777777778,11,66,0.142857142857143,13,67,0.1625,18,87,0.171428571428571,23,117,0.164285714285714,31,157,0.164893617021277,39,204,0.160493827160494,48,262,0.154838709677419,58,336,0.147208121827411,67,389,0.146929824561404
"6698","79614576","79614576-2012-12-04",10,20,2012-12-04,"HA1",2012,"F","Adult","25",1,0,10,0,4,53,0.0701754385964912,9,83,0.0978260869565217,12,99,0.108108108108108,14,134,0.0945945945945946,15,152,0.0898203592814371,16,162,0.0898876404494382,19,180,0.0954773869346734,20,192,0.0943396226415094,22,202,0.0982142857142857,40,258,0.134228187919463,55,298,0.155807365439093,64,353,0.15347721822542,76,427,0.151093439363817,94,527,0.151368760064412,115,619,0.156675749318801,121,653,0.156330749354005
"6699","79614576","79614576-2012-12-18",10,50,2012-12-18,"HA1",2012,"F","Adult","303.703703703704",0,0,5,0,6,30,0.166666666666667,11,58,0.159420289855072,19,87,0.179245283018868,29,125,0.188311688311688,29,133,0.179012345679012,34,156,0.178947368421053,36,197,0.15450643776824,39,207,0.158536585365854,45,233,0.161870503597122,63,330,0.16030534351145,82,433,0.159223300970874,87,486,0.151832460732984,99,563,0.149546827794562,114,638,0.151595744680851,133,722,0.155555555555556,134,735,0.154200230149597
"6718","79615341","79615341-2012-12-18",20,10,2012-12-18,"HA1",2012,"M","Adult","129.411764705882",1,3,6,0.333333333333333,6,39,0.133333333333333,8,75,0.0963855421686747,11,95,0.10377358490566,15,141,0.0961538461538462,17,152,0.100591715976331,17,159,0.0965909090909091,21,180,0.104477611940299,24,196,0.109090909090909,27,209,0.114406779661017,36,260,0.121621621621622,48,311,0.133704735376045,65,373,0.148401826484018,83,456,0.153988868274583,102,562,0.153614457831325,124,671,0.155974842767296,130,710,0.154761904761905
"6719","79615341","79615341-2012-12-05",20,0,2012-12-05,"HA1",2012,"M","Adult","143.75",1,0,5,0,3,32,0.0857142857142857,5,50,0.0909090909090909,6,72,0.0769230769230769,9,101,0.0818181818181818,10,120,0.0769230769230769,12,129,0.0851063829787234,14,142,0.0897435897435897,16,157,0.092485549132948,16,164,0.0888888888888889,29,220,0.116465863453815,35,266,0.116279069767442,46,316,0.12707182320442,64,386,0.142222222222222,84,475,0.150268336314848,99,555,0.151376146788991,118,641,0.155467720685112
"6750","79617035","79617035-2012-10-09",100,0,2012-10-09,"HA1",2012,"F","Adult","0",0,0,1,0,3,8,0.272727272727273,4,8,0.333333333333333,5,19,0.208333333333333,5,22,0.185185185185185,6,25,0.193548387096774,8,36,0.181818181818182,9,42,0.176470588235294,9,46,0.163636363636364,10,50,0.166666666666667,13,65,0.166666666666667,16,79,0.168421052631579,20,111,0.152671755725191,28,154,0.153846153846154,35,199,0.14957264957265,47,258,0.154098360655738,54,315,0.146341463414634
"6774","79618628","79618628-2012-09-27",100,50,2012-09-27,"HA1",2012,"M","Adult","0",1,0,0,NA,0,4,0,1,8,0.111111111111111,3,16,0.157894736842105,4,30,0.117647058823529,4,35,0.102564102564103,7,49,0.125,7,57,0.109375,8,65,0.10958904109589,11,75,0.127906976744186,17,97,0.149122807017544,22,135,0.140127388535032,26,157,0.14207650273224,30,188,0.137614678899083,39,229,0.145522388059701,55,271,0.168711656441718,59,307,0.16120218579235
"6779","79618812","79618812-2012-08-14",50,40,2012-08-14,"HA1",2012,"M","Adult","0",0,0,1,0,0,2,0,0,7,0,0,9,0,3,18,0.142857142857143,3,22,0.12,3,25,0.107142857142857,3,30,0.0909090909090909,4,44,0.0833333333333333,6,45,0.117647058823529,11,81,0.119565217391304,15,114,0.116279069767442,17,137,0.11038961038961,18,144,0.111111111111111,18,144,0.111111111111111,18,144,0.111111111111111,18,144,0.111111111111111
"6780","79618812","79618812-2012-08-28",90,70,2012-08-28,"HA1",2012,"M","Adult","0",0,0,3,0,0,7,0,2,15,0.117647058823529,2,19,0.0952380952380952,4,28,0.125,5,31,0.138888888888889,5,33,0.131578947368421,7,41,0.145833333333333,7,48,0.127272727272727,7,50,0.12280701754386,12,67,0.151898734177215,14,77,0.153846153846154,16,97,0.141592920353982,20,120,0.142857142857143,25,143,0.148809523809524,28,166,0.144329896907216,28,177,0.136585365853659
"6781","79618812","79618812-2012-09-11",80,60,2012-09-11,"HA1",2012,"M","Adult","6.66666666666667",0,1,1,0.5,2,8,0.2,3,17,0.15,4,23,0.148148148148148,4,29,0.121212121212121,5,37,0.119047619047619,6,44,0.12,7,52,0.11864406779661,11,67,0.141025641025641,12,74,0.13953488372093,16,105,0.132231404958678,20,131,0.132450331125828,24,155,0.134078212290503,34,196,0.147826086956522,38,227,0.143396226415094,39,239,0.140287769784173,39,239,0.140287769784173
"6782","79618812","79618812-2012-09-25",40,60,2012-09-25,"HA1",2012,"M","Adult","0",0,1,2,0.333333333333333,1,8,0.111111111111111,2,14,0.125,5,23,0.178571428571429,10,41,0.196078431372549,10,48,0.172413793103448,12,56,0.176470588235294,17,75,0.184782608695652,24,86,0.218181818181818,26,99,0.208,38,181,0.17351598173516,45,229,0.164233576642336,48,274,0.149068322981366,54,291,0.156521739130435,54,291,0.156521739130435,54,291,0.156521739130435,54,291,0.156521739130435
"6784","79618812","79618812-2012-08-29",90,70,2012-08-29,"HA1",2012,"M","Adult","3.2258064516129",0,0,4,0,0,9,0,2,17,0.105263157894737,2,21,0.0869565217391304,4,30,0.117647058823529,5,33,0.131578947368421,5,35,0.125,7,44,0.137254901960784,7,51,0.120689655172414,7,53,0.116666666666667,13,71,0.154761904761905,16,81,0.164948453608247,18,102,0.15,22,126,0.148648648648649,28,153,0.154696132596685,31,178,0.148325358851675,31,190,0.14027149321267
"6785","79618812","79618812-2012-08-30",70,60,2012-08-30,"HA1",2012,"M","Adult","2.89855072463768",0,0,2,0,3,8,0.272727272727273,4,12,0.25,4,14,0.222222222222222,5,24,0.172413793103448,8,29,0.216216216216216,8,34,0.19047619047619,9,48,0.157894736842105,11,59,0.157142857142857,11,65,0.144736842105263,17,111,0.1328125,22,134,0.141025641025641,28,170,0.141414141414141,32,195,0.140969162995595,33,208,0.136929460580913,34,212,0.138211382113821,34,212,0.138211382113821
"6788","79618812","79618812-2012-09-27",60,40,2012-09-27,"HA1",2012,"M","Adult","61.9718309859154",0,0,0,NA,2,6,0.25,4,11,0.266666666666667,7,19,0.269230769230769,8,36,0.181818181818182,11,48,0.186440677966102,12,55,0.17910447761194,12,71,0.144578313253012,13,84,0.134020618556701,13,93,0.122641509433962,29,173,0.143564356435644,42,233,0.152727272727273,54,290,0.156976744186047,60,312,0.161290322580645,61,319,0.160526315789474,61,319,0.160526315789474,61,319,0.160526315789474
"6796","79619290","79619290-2012-09-28",100,80,2012-09-28,"HA1",2012,"M","Adult","0",1,1,7,0.125,2,15,0.117647058823529,3,22,0.12,3,26,0.103448275862069,4,39,0.0930232558139535,6,49,0.109090909090909,7,49,0.125,9,58,0.134328358208955,10,67,0.12987012987013,11,72,0.132530120481928,17,103,0.141666666666667,21,126,0.142857142857143,30,152,0.164835164835165,38,185,0.170403587443946,47,232,0.168458781362007,60,276,0.178571428571429,66,318,0.171875
"6797","79619290","79619290-2012-10-09",100,90,2012-10-09,"HA1",2012,"M","Adult","0",0,2,3,0.4,5,11,0.3125,5,17,0.227272727272727,7,25,0.21875,9,41,0.18,9,44,0.169811320754717,10,52,0.161290322580645,10,60,0.142857142857143,11,68,0.139240506329114,12,72,0.142857142857143,20,97,0.170940170940171,24,121,0.16551724137931,30,148,0.168539325842697,42,183,0.186666666666667,51,232,0.180212014134276,66,282,0.189655172413793,71,325,0.179292929292929
"6865","79623028","79623028-2012-12-05",0,100,2012-12-05,"HA1",2012,"M","Adult","33.3333333333333",0,1,9,0.1,3,26,0.103448275862069,5,38,0.116279069767442,6,50,0.107142857142857,10,58,0.147058823529412,10,62,0.138888888888889,18,81,0.181818181818182,24,95,0.201680672268908,26,104,0.2,29,121,0.193333333333333,40,158,0.202020202020202,47,209,0.18359375,54,264,0.169811320754717,67,339,0.165024630541872,78,434,0.15234375,96,533,0.152623211446741,110,610,0.152777777777778
"6866","79623028","79623028-2012-12-18",0,100,2012-12-18,"HA1",2012,"M","Adult","274.418604651163",0,1,11,0.0833333333333333,3,30,0.0909090909090909,6,42,0.125,7,54,0.114754098360656,11,62,0.150684931506849,11,66,0.142857142857143,19,87,0.179245283018868,25,102,0.196850393700787,27,112,0.194244604316547,30,129,0.188679245283019,42,166,0.201923076923077,50,219,0.185873605947955,57,280,0.169139465875371,70,361,0.162412993039443,82,460,0.151291512915129,101,562,0.152337858220211,117,643,0.153947368421053
"6867","79623113","79623113-2012-09-11",100,80,2012-09-11,"HA1",2012,"F","Adult","0",0,1,6,0.142857142857143,1,13,0.0714285714285714,1,19,0.05,1,21,0.0454545454545455,2,29,0.0645161290322581,4,35,0.102564102564103,4,35,0.102564102564103,4,42,0.0869565217391304,5,50,0.0909090909090909,5,52,0.087719298245614,10,69,0.126582278481013,13,84,0.134020618556701,17,101,0.144067796610169,19,126,0.131034482758621,25,153,0.140449438202247,32,186,0.146788990825688,37,212,0.14859437751004
"6888","79623797","79623797-2012-08-30",10,40,2012-08-30,"HA1",2012,"M","Adult","0",0,1,1,0.5,1,15,0.0625,1,22,0.0434782608695652,2,27,0.0689655172413793,3,46,0.0612244897959184,3,50,0.0566037735849057,5,60,0.0769230769230769,8,72,0.1,8,80,0.0909090909090909,12,88,0.12,15,105,0.125,18,118,0.132352941176471,22,136,0.139240506329114,26,159,0.140540540540541,28,183,0.132701421800948,34,209,0.139917695473251,34,212,0.138211382113821
"6889","79623797","79623797-2012-10-23",10,90,2012-10-23,"HA1",2012,"M","Adult","3.57142857142857",0,2,7,0.222222222222222,8,24,0.25,10,42,0.192307692307692,14,49,0.222222222222222,22,66,0.25,22,68,0.244444444444444,25,76,0.247524752475248,28,95,0.227642276422764,29,99,0.2265625,30,104,0.223880597014925,35,142,0.19774011299435,46,194,0.191666666666667,51,239,0.175862068965517,58,302,0.161111111111111,68,368,0.155963302752294,78,424,0.155378486055777,81,448,0.153119092627599
"6890","79623797","79623797-2012-11-20",0,90,2012-11-20,"HA1",2012,"M","Adult","11.1111111111111",0,1,7,0.125,4,32,0.111111111111111,9,45,0.166666666666667,12,50,0.193548387096774,18,68,0.209302325581395,20,74,0.212765957446809,22,85,0.205607476635514,29,105,0.216417910447761,32,114,0.219178082191781,34,121,0.219354838709677,42,168,0.2,48,215,0.182509505703422,58,274,0.174698795180723,64,348,0.155339805825243,76,436,0.1484375,88,521,0.144499178981938,97,568,0.145864661654135
"6892","79623797","79623797-2012-12-04",0,60,2012-12-04,"HA1",2012,"M","Adult","5.45454545454545",0,1,8,0.111111111111111,6,23,0.206896551724138,11,37,0.229166666666667,15,55,0.214285714285714,24,80,0.230769230769231,24,90,0.210526315789474,28,112,0.2,32,146,0.179775280898876,34,160,0.175257731958763,36,185,0.16289592760181,52,270,0.161490683229814,70,336,0.172413793103448,73,404,0.153039832285115,82,463,0.15045871559633,93,536,0.14785373608903,106,593,0.151645207439199,119,655,0.15374677002584
"6893","79623797","79623797-2012-12-18",10,90,2012-12-18,"HA1",2012,"M","Adult","5.19480519480519",0,3,12,0.2,9,39,0.1875,11,66,0.142857142857143,17,81,0.173469387755102,27,112,0.194244604316547,27,116,0.188811188811189,32,125,0.203821656050955,39,150,0.206349206349206,42,155,0.213197969543147,43,165,0.206730769230769,51,223,0.186131386861314,64,290,0.180790960451977,72,362,0.165898617511521,84,466,0.152727272727273,103,569,0.15327380952381,121,665,0.153944020356234,126,695,0.15347137637028
"6946","79625618","79625618-2012-12-20",80,10,2012-12-20,"HA1",2012,"F","Adult","15.5555555555556",0,0,2,0,2,23,0.08,5,37,0.119047619047619,13,58,0.183098591549296,18,95,0.15929203539823,20,109,0.155038759689922,21,115,0.154411764705882,23,130,0.150326797385621,26,146,0.151162790697674,28,153,0.154696132596685,38,202,0.158333333333333,52,278,0.157575757575758,64,362,0.150234741784038,89,474,0.158081705150977,109,614,0.15076071922545,128,705,0.153661464585834,138,745,0.156285390713477
"7027","79630010","79630010-2012-09-25",10,90,2012-09-25,"HA1",2012,"F","Adult","0",1,1,4,0.2,6,14,0.3,8,27,0.228571428571429,11,34,0.244444444444444,16,42,0.275862068965517,16,44,0.266666666666667,18,48,0.272727272727273,20,59,0.253164556962025,20,61,0.246913580246914,21,65,0.244186046511628,26,93,0.218487394957983,30,124,0.194805194805195,34,151,0.183783783783784,39,193,0.168103448275862,43,232,0.156363636363636,47,265,0.150641025641026,49,279,0.149390243902439
